"team_code","name","checkname","team_name","team_id","games_played","games_started","uniform","year","code","shot_stats.penalty_kick_attempts","shot_stats.penalty_kick_goals","shot_stats.shots_on_goal","shot_stats.shots","shot_stats.points","shot_stats.assists","shot_stats.goals","shot_stats.penalty_shot_attempts","shot_stats.penalty_shot_goals","shot_stats.avg_shots_per_game","shot_stats.avg_sog_per_game","shot_stats.avg_points_per_game","shot_stats.avg_goals_per_game","shot_stats.avg_assists_per_game","goal_stats.game_tying","goal_stats.hattricks","goal_stats.overtime","goal_stats.first","goal_stats.unassisted","goal_stats.game_winning","goal_stats.avg_gw_per_game","caution_stats.fouls","caution_stats.red_cards","caution_stats.yellow_cards","caution_stats.avg_fouls_per_game","caution_stats.avg_yc_per_game","caution_stats.avg_rc_per_game","misc_stats.offsides","misc_stats.corner_kicks","misc_stats.minutes_played","misc_stats.defensive_saves","misc_stats.avg_corners_per_game","misc_stats.avg_offsides_per_game","goalie_stats.shots_faced","goalie_stats.ties","goalie_stats.losses","goalie_stats.wins","goalie_stats.shutouts","goalie_stats.save_percentage","goalie_stats.goals_against_avg","goalie_stats.saves","goalie_stats.goals_allowed","goalie_stats.minutes","goalie_stats.games_started","goalie_stats.games_played","goalie_stats.avg_ga_per_game","goalie_stats.avg_sho_per_game","goalie_stats.avg_saves_per_game"
"129","Morrell, Abbi","MORRELL,ABBI","Central Michigan","CMU","4","0","10","0","10",0,0,0,1,0,0,0,0,0,.25,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,55:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Kaschalk, Maria ","KASCHALK,MARIA ","Central Michigan","CMU","16","16","16","0","16",0,0,8,13,4,4,0,0,0,.81,.50,.25,.000,.250,0,0,0,0,0,0,.000,5,0,0,.31,.00,.00,0,NA,1421:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Coneset, CC","CONESET,CC","Central Michigan","CMU","0","0","24","0","24",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,00:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Kaye-Toral, Samantha","KAYE-TORAL,SAMANTHA","Central Michigan","CMU","14","6","3","0","3",0,0,4,10,3,1,1,0,0,.71,.29,.21,.071,.071,0,0,0,0,0,0,.000,1,0,0,.07,.00,.00,0,NA,656:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Miagkova, Alina","MIAGKOVA,ALINA","Central Michigan","CMU","13","11","7","0","7",0,0,6,17,7,1,3,1,1,1.31,.46,.54,.231,.077,2,0,0,0,2,1,.077,3,0,0,.23,.00,.00,0,NA,881:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Pettinger, Cassidy","PETTINGER,CASSIDY","Central Michigan","CMU","9","4","11","0","11",0,0,2,5,3,1,1,0,0,.56,.22,.33,.111,.111,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,424:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Basse, Maggie","BASSE,MAGGIE","Central Michigan","CMU","5","0","12","0","12",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,79:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","DeBeau, Lauren","DEBEAU,LAUREN","Central Michigan","CMU","17","16","13","0","13",0,0,26,52,9,1,4,0,0,3.06,1.53,.53,.235,.059,1,0,1,2,2,2,.118,15,0,2,.88,.12,.00,0,NA,1309:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Muskovac, Mariana","MUSKOVAC,MARIANA","Central Michigan","CMU","0","0","14","0","14",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,00:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Sutherland, Jill","SUTHERLAND,JILL","Central Michigan","CMU","7","0","15","0","15",0,0,0,2,0,0,0,0,0,.29,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,107:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Taylor, Cami","TAYLOR,CAMI","Central Michigan","CMU","14","12","19","0","19",0,0,3,11,5,1,2,0,0,.79,.21,.36,.143,.071,1,0,0,0,1,0,.000,6,0,0,.43,.00,.00,0,NA,884:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Reed, Zoie","REED,ZOIE","Central Michigan","CMU","17","17","20","0","20",0,0,3,4,0,0,0,0,0,.24,.18,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,1655:00,0,.00,.00,180,4,4,6,6,.810,1.033,81,19,1655:11,10,17,1.12,.353,4.76
"129","Marcotti, Mariana","MARCOTTI,MARIANA","Central Michigan","CMU","0","0","21","0","21",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,00:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Parana, Chloe","PARANA,CHLOE","Central Michigan","CMU","0","0","26","0","26",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,00:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Chisholm, Emma ","CHISHOLM,EMMA ","Central Michigan","CMU","0","0","31","0","31",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,00:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Bronzetti, Ava","BRONZETTI,AVA","Central Michigan","CMU","4","0","32","0","32",0,0,1,1,0,0,0,0,0,.25,.25,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,89:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","West, Maddie","WEST,MADDIE","Central Michigan","CMU","13","11","35","0","35",0,0,2,12,1,1,0,0,0,.92,.15,.08,.000,.077,0,0,0,0,0,0,.000,5,0,1,.38,.08,.00,0,NA,1050:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","TEAM","TEAM","Central Michigan","CMU","17","0","TM","0","TM",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,120,0,0,7.06,.00,.00,0,NA,00:00,0,.00,.00,0,0,0,0,0,1.000,0.0,1,0,00:00,0,1,.00,.000,.06
