"team_code","name","checkname","team_name","team_id","games_played","games_started","uniform","year","code","shot_stats.penalty_kick_attempts","shot_stats.penalty_kick_goals","shot_stats.shots_on_goal","shot_stats.shots","shot_stats.points","shot_stats.assists","shot_stats.goals","shot_stats.penalty_shot_attempts","shot_stats.penalty_shot_goals","shot_stats.avg_shots_per_game","shot_stats.avg_sog_per_game","shot_stats.avg_points_per_game","shot_stats.avg_goals_per_game","shot_stats.avg_assists_per_game","goal_stats.game_tying","goal_stats.hattricks","goal_stats.overtime","goal_stats.first","goal_stats.unassisted","goal_stats.game_winning","goal_stats.avg_gw_per_game","caution_stats.fouls","caution_stats.red_cards","caution_stats.yellow_cards","caution_stats.avg_fouls_per_game","caution_stats.avg_yc_per_game","caution_stats.avg_rc_per_game","misc_stats.offsides","misc_stats.corner_kicks","misc_stats.minutes_played","misc_stats.defensive_saves","misc_stats.avg_corners_per_game","misc_stats.avg_offsides_per_game","goalie_stats.shots_faced","goalie_stats.ties","goalie_stats.losses","goalie_stats.wins","goalie_stats.shutouts","goalie_stats.save_percentage","goalie_stats.goals_against_avg","goalie_stats.saves","goalie_stats.goals_allowed","goalie_stats.minutes","goalie_stats.games_started","goalie_stats.games_played","goalie_stats.avg_ga_per_game","goalie_stats.avg_sho_per_game","goalie_stats.avg_saves_per_game"
"204","Dunn, Mabel","DUNN,MABEL","Eastern Michigan","EMU","13","13","0","0","0",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,1151:00,0,.00,.00,211,1,5,1,2,.707,2.270,70,29,1149:37,7,12,2.23,.154,5.38
"204","McCullough, Maggie","MCCULLOUGH,MAGGIE","Eastern Michigan","EMU","15","5","5","0","5",0,0,2,6,1,1,0,0,0,.40,.13,.07,.000,.067,0,0,0,0,0,0,.000,6,0,0,.40,.00,.00,0,NA,611:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","Remedios, Nicole","REMEDIOS,NICOLE","Eastern Michigan","EMU","21","18","16","0","16",0,0,7,17,6,6,0,0,0,.81,.33,.29,.000,.286,0,0,0,0,0,0,.000,9,0,1,.43,.05,.00,0,NA,1621:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","McNeill, Sabrina","MCNEILL,SABRINA","Eastern Michigan","EMU","22","22","10","0","10",0,0,30,62,15,1,7,1,0,2.82,1.36,.68,.318,.045,1,0,1,5,2,1,.045,19,0,1,.86,.05,.00,0,NA,1710:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","Martin, Aubrey","MARTIN,AUBREY","Eastern Michigan","EMU","13","8","17","0","17",0,0,1,4,1,1,0,0,0,.31,.08,.08,.000,.077,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,713:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","Abbotts, Chelsea","ABBOTTS,CHELSEA","Eastern Michigan","EMU","9","8","00","0","00",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,1,0,0,.11,.00,.00,0,NA,752:00,0,.00,.00,117,1,0,3,1,.765,1.437,39,12,751:48,5,9,1.33,.111,4.33
"204","Kuhlman, Kennady","KUHLMAN,KENNADY","Eastern Michigan","EMU","16","3","6","0","6",0,0,3,6,1,1,0,0,0,.38,.19,.06,.000,.063,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,359:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","Frederick, Alia","FREDERICK,ALIA","Eastern Michigan","EMU","22","21","7","0","7",0,0,3,8,2,2,0,0,0,.36,.14,.09,.000,.091,0,0,0,0,0,0,.000,13,1,1,.59,.05,.05,0,NA,1851:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","Kerr, Parys","KERR,PARYS","Eastern Michigan","EMU","19","11","12","0","12",0,0,5,6,4,2,1,0,0,.32,.26,.21,.053,.105,0,0,0,1,0,0,.000,5,0,0,.26,.00,.00,0,NA,750:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","Osborne, Tessa","OSBORNE,TESSA","Eastern Michigan","EMU","21","20","14","0","14",0,0,3,6,2,0,1,0,0,.29,.14,.10,.048,.000,0,0,0,0,0,0,.000,6,0,1,.29,.05,.00,0,NA,1865:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
