"team_code","name","checkname","team_name","team_id","games_played","games_started","uniform","year","code","shot_stats.penalty_kick_attempts","shot_stats.penalty_kick_goals","shot_stats.shots_on_goal","shot_stats.shots","shot_stats.points","shot_stats.assists","shot_stats.goals","shot_stats.penalty_shot_attempts","shot_stats.penalty_shot_goals","shot_stats.avg_shots_per_game","shot_stats.avg_sog_per_game","shot_stats.avg_points_per_game","shot_stats.avg_goals_per_game","shot_stats.avg_assists_per_game","goal_stats.game_tying","goal_stats.hattricks","goal_stats.overtime","goal_stats.first","goal_stats.unassisted","goal_stats.game_winning","goal_stats.avg_gw_per_game","caution_stats.fouls","caution_stats.red_cards","caution_stats.yellow_cards","caution_stats.avg_fouls_per_game","caution_stats.avg_yc_per_game","caution_stats.avg_rc_per_game","misc_stats.offsides","misc_stats.corner_kicks","misc_stats.minutes_played","misc_stats.defensive_saves","misc_stats.avg_corners_per_game","misc_stats.avg_offsides_per_game","goalie_stats.shots_faced","goalie_stats.ties","goalie_stats.losses","goalie_stats.wins","goalie_stats.shutouts","goalie_stats.save_percentage","goalie_stats.goals_against_avg","goalie_stats.saves","goalie_stats.goals_allowed","goalie_stats.minutes","goalie_stats.games_started","goalie_stats.games_played","goalie_stats.avg_ga_per_game","goalie_stats.avg_sho_per_game","goalie_stats.avg_saves_per_game"
"709","Bauer, Lexa","BAUER,LEXA","Toledo","TOL","12","7","5","0","5",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,1,0,0,.08,.00,.00,0,NA,693:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","Lueck, Betsy","LUECK,BETSY","Toledo","TOL","18","14","11","0","11",0,0,1,2,0,0,0,0,0,.11,.06,.00,.000,.000,0,0,0,0,0,0,.000,10,0,1,.56,.06,.00,0,NA,1087:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","Cassel, Ashton","CASSEL,ASHTON","Toledo","TOL","19","19","15","0","15",0,0,4,14,5,3,1,0,0,.74,.21,.26,.053,.158,0,0,0,0,0,1,.053,11,0,0,.58,.00,.00,0,NA,1340:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","Wilhoite, Maddie","WILHOITE,MADDIE","Toledo","TOL","9","0","17","0","17",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,2,0,1,.22,.11,.00,0,NA,157:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","Sullivan, Payton","SULLIVAN,PAYTON","Toledo","TOL","16","9","22","0","22",0,0,0,1,1,1,0,0,0,.06,.00,.06,.000,.063,0,0,0,0,0,0,.000,4,0,0,.25,.00,.00,0,NA,693:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","Sawyers, Rose","SAWYERS,ROSE","Toledo","TOL","0","0","26","0","26",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,00:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","Brewer, Adrianna","BREWER,ADRIANNA","Toledo","TOL","10","10","29","0","29",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,910:00,0,.00,.00,129,0,6,3,0,.770,1.385,47,14,909:36,9,7,1.40,.000,4.70
"709","Boutorwick, Emma","BOUTORWICK,EMMA","Toledo","TOL","0","0","30","0","30",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,00:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","Clark, Marcy","CLARK,MARCY","Toledo","TOL","14","7","18","0","18",0,0,5,7,0,0,0,0,0,.50,.36,.00,.000,.000,0,0,0,0,0,0,.000,5,0,0,.36,.00,.00,0,NA,721:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","Medalle, Madison","MEDALLE,MADISON","Toledo","TOL","6","4","16","0","16",0,0,5,6,4,0,2,0,0,1.00,.83,.67,.333,.000,0,0,0,0,0,0,.000,7,0,2,1.17,.33,.00,0,NA,331:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","Currie, Stephanie","CURRIE,STEPHANIE","Toledo","TOL","19","19","14","0","14",0,0,18,33,15,3,6,0,0,1.74,.95,.79,.316,.158,0,1,0,1,4,3,.158,14,0,0,.74,.00,.00,0,NA,1467:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","Garcia, Ariana","GARCIA,ARIANA","Toledo","TOL","15","0","10","0","10",0,0,6,15,0,0,0,0,0,1.00,.40,.00,.000,.000,0,0,0,0,0,0,.000,7,0,0,.47,.00,.00,0,NA,613:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","Beaumont, Allison","BEAUMONT,ALLISON","Toledo","TOL","8","3","8","0","8",0,0,0,1,0,0,0,0,0,.13,.00,.00,.000,.000,0,0,0,0,0,0,.000,1,0,0,.13,.00,.00,0,NA,173:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","Michaels, Rylee","MICHAELS,RYLEE","Toledo","TOL","12","2","6","0","6",0,0,0,5,0,0,0,0,0,.42,.00,.00,.000,.000,0,0,0,0,0,0,.000,2,0,0,.17,.00,.00,0,NA,354:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","Stonehouse, Brooke","STONEHOUSE,BROOKE","Toledo","TOL","13","0","3","0","3",0,0,3,7,6,2,2,1,1,.54,.23,.46,.154,.154,0,0,0,1,1,1,.077,3,0,1,.23,.08,.00,0,NA,303:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","Maciejewski, Kaitlyn","MACIEJEWSKI,KAITLYN","Toledo","TOL","11","1","2","0","2",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,2,0,0,.18,.00,.00,0,NA,242:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","TEAM","TEAM","Toledo","TOL","19","0","TM","0","TM",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,60,0,1,3.16,.05,.00,0,NA,01:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
