"team_code","name","checkname","team_name","team_id","games_played","games_started","uniform","year","code","shot_stats.penalty_kick_attempts","shot_stats.penalty_kick_goals","shot_stats.shots_on_goal","shot_stats.shots","shot_stats.points","shot_stats.assists","shot_stats.goals","shot_stats.penalty_shot_attempts","shot_stats.penalty_shot_goals","shot_stats.avg_shots_per_game","shot_stats.avg_sog_per_game","shot_stats.avg_points_per_game","shot_stats.avg_goals_per_game","shot_stats.avg_assists_per_game","goal_stats.game_tying","goal_stats.hattricks","goal_stats.overtime","goal_stats.first","goal_stats.unassisted","goal_stats.game_winning","goal_stats.avg_gw_per_game","caution_stats.fouls","caution_stats.red_cards","caution_stats.yellow_cards","caution_stats.avg_fouls_per_game","caution_stats.avg_yc_per_game","caution_stats.avg_rc_per_game","misc_stats.offsides","misc_stats.corner_kicks","misc_stats.minutes_played","misc_stats.defensive_saves","misc_stats.avg_corners_per_game","misc_stats.avg_offsides_per_game","goalie_stats.shots_faced","goalie_stats.ties","goalie_stats.losses","goalie_stats.wins","goalie_stats.shutouts","goalie_stats.save_percentage","goalie_stats.goals_against_avg","goalie_stats.saves","goalie_stats.goals_allowed","goalie_stats.minutes","goalie_stats.games_started","goalie_stats.games_played","goalie_stats.avg_ga_per_game","goalie_stats.avg_sho_per_game","goalie_stats.avg_saves_per_game"
"519","Whalen, Tristan","WHALEN,TRISTAN","Ohio","OHIO","16","0","5","0","5",0,0,1,4,5,3,1,0,0,.25,.06,.31,.063,.188,0,0,0,1,0,1,.063,3,0,0,.19,.00,.00,0,NA,377:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","Page, Olivia","PAGE,OLIVIA","Ohio","OHIO","20","1","6","0","6",0,0,8,18,5,1,2,0,0,.90,.40,.25,.100,.050,0,0,0,0,0,0,.000,4,0,1,.20,.05,.00,0,NA,610:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","Darrow, Olivia","DARROW,OLIVIA","Ohio","OHIO","20","1","8","0","8",0,0,6,10,6,0,3,0,0,.50,.30,.30,.150,.000,0,0,0,1,1,0,.000,2,0,0,.10,.00,.00,0,NA,549:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","McGuire, Heather","MCGUIRE,HEATHER","Ohio","OHIO","19","2","9","0","9",0,0,5,12,6,2,2,0,0,.63,.26,.32,.105,.105,0,0,0,0,0,0,.000,11,0,0,.58,.00,.00,0,NA,865:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","Kralik, Jenna","KRALIK,JENNA","Ohio","OHIO","2","0","13","0","13",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,18:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","Ferguson, Ellie","FERGUSON,ELLIE","Ohio","OHIO","0","0","17","0","17",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,00:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","Young, Maddie","YOUNG,MADDIE","Ohio","OHIO","20","7","24","0","24",0,0,14,25,14,4,5,0,0,1.25,.70,.70,.250,.200,0,0,0,1,1,1,.050,12,0,2,.60,.10,.00,0,NA,942:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","Dorsey, Reese","DORSEY,REESE","Ohio","OHIO","1","0","27","0","27",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,11:00,0,.00,.00,1,0,0,0,0,1.000,.000,1,0,10:49,0,1,.00,.000,1.00
"519","TEAM","TEAM","Ohio","OHIO","19","0","TM","0","TM",0,0,1,0,2,0,1,0,0,.00,.05,.11,.053,.000,0,0,0,0,1,1,.053,17,0,0,.89,.00,.00,0,NA,00:00,0,.00,.00,0,0,0,0,0,1.000,0.0,1,0,00:00,0,2,.00,.000,.05
"519","FERFUSON,Ellie","FERFUSON,ELLIE","Ohio","OHIO","0","0","17","0","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","Jenna Santacaterina","SANTACATERINA,JENNA","Ohio","OHIO","1","1","7","0","7",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,68,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","Lindsey Townsend","TOWNSEND,LINDSEY","Ohio","OHIO","0","0","32","0","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","TM","TM","Ohio","OHIO","1","0","TM","0","TM",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,6,0,0,6.00,.00,.00,0,NA,0,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
