"team_code","name","checkname","team_name","team_id","games_played","games_started","uniform","year","code","shot_stats.penalty_kick_attempts","shot_stats.penalty_kick_goals","shot_stats.shots_on_goal","shot_stats.shots","shot_stats.points","shot_stats.assists","shot_stats.goals","shot_stats.penalty_shot_attempts","shot_stats.penalty_shot_goals","shot_stats.avg_shots_per_game","shot_stats.avg_sog_per_game","shot_stats.avg_points_per_game","shot_stats.avg_goals_per_game","shot_stats.avg_assists_per_game","goal_stats.game_tying","goal_stats.hattricks","goal_stats.overtime","goal_stats.first","goal_stats.unassisted","goal_stats.game_winning","goal_stats.avg_gw_per_game","caution_stats.fouls","caution_stats.red_cards","caution_stats.yellow_cards","caution_stats.avg_fouls_per_game","caution_stats.avg_yc_per_game","caution_stats.avg_rc_per_game","misc_stats.offsides","misc_stats.corner_kicks","misc_stats.minutes_played","misc_stats.defensive_saves","misc_stats.avg_corners_per_game","misc_stats.avg_offsides_per_game","goalie_stats.shots_faced","goalie_stats.ties","goalie_stats.losses","goalie_stats.wins","goalie_stats.shutouts","goalie_stats.save_percentage","goalie_stats.goals_against_avg","goalie_stats.saves","goalie_stats.goals_allowed","goalie_stats.minutes","goalie_stats.games_started","goalie_stats.games_played","goalie_stats.avg_ga_per_game","goalie_stats.avg_sho_per_game","goalie_stats.avg_saves_per_game"
"71","Florez, Monica","FLOREZ,MONICA","Bowling Green","BGR","1","0","0","0","0",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,21:00,0,.00,.00,0,0,0,0,0,0.0,.000,0,0,20:59,0,1,.00,.000,.00
"71","Washington, Chelsee","WASHINGTON,CHELSEE","Bowling Green","BGR","23","23","7","0","7",0,0,34,82,25,9,8,1,1,3.57,1.48,1.09,.348,.391,1,0,2,4,2,2,.087,12,0,3,.52,.13,.00,0,NA,1957:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Muller, Rachel","MULLER,RACHEL","Bowling Green","BGR","1","0","15","0","15",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,04:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Kennedy, Maureen","KENNEDY,MAUREEN","Bowling Green","BGR","19","19","26","0","26",0,0,16,21,17,7,5,2,1,1.11,.84,.89,.263,.368,1,0,0,2,4,2,.105,4,0,2,.21,.11,.00,0,NA,1608:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Dolfuss, Hannah","DOLFUSS,HANNAH","Bowling Green","BGR","22","13","28","0","28",0,0,3,10,6,0,3,0,0,.45,.14,.27,.136,.000,0,0,0,1,0,1,.045,3,0,0,.14,.00,.00,0,NA,682:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Duwve, Kathleen","DUWVE,KATHLEEN","Bowling Green","BGR","22","22","33","0","33",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,1969:00,0,.00,.00,182,3,4,11,3,.697,1.052,53,23,1967:22,19,21,1.05,.136,2.41
"71","Cox, Nikki","COX,NIKKI","Bowling Green","BGR","23","23","9","0","9",0,0,43,77,23,5,9,0,0,3.35,1.87,1.00,.391,.217,1,0,0,3,3,3,.130,9,0,1,.39,.04,.00,0,NA,1677:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Jacob, Nikhita","JACOB,NIKHITA","Bowling Green","BGR","23","22","5","0","5",0,0,5,6,7,3,2,0,0,.26,.22,.30,.087,.130,0,0,0,1,0,1,.043,9,0,0,.39,.00,.00,0,NA,1784:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Magallanes, Gabriella","MAGALLANES,GABRIELLA","Bowling Green","BGR","0","0","13","0","13",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,00:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Brown, Talia","BROWN,TALIA","Bowling Green","BGR","6","0","16","0","16",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,62:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
