"team_code","name","checkname","team_name","team_id","games_played","games_started","uniform","year","code","shot_stats.penalty_kick_attempts","shot_stats.penalty_kick_goals","shot_stats.shots_on_goal","shot_stats.shots","shot_stats.points","shot_stats.assists","shot_stats.goals","shot_stats.penalty_shot_attempts","shot_stats.penalty_shot_goals","shot_stats.avg_shots_per_game","shot_stats.avg_sog_per_game","shot_stats.avg_points_per_game","shot_stats.avg_goals_per_game","shot_stats.avg_assists_per_game","goal_stats.game_tying","goal_stats.hattricks","goal_stats.overtime","goal_stats.first","goal_stats.unassisted","goal_stats.game_winning","goal_stats.avg_gw_per_game","caution_stats.fouls","caution_stats.red_cards","caution_stats.yellow_cards","caution_stats.avg_fouls_per_game","caution_stats.avg_yc_per_game","caution_stats.avg_rc_per_game","misc_stats.offsides","misc_stats.corner_kicks","misc_stats.minutes_played","misc_stats.defensive_saves","misc_stats.avg_corners_per_game","misc_stats.avg_offsides_per_game","goalie_stats.shots_faced","goalie_stats.ties","goalie_stats.losses","goalie_stats.wins","goalie_stats.shutouts","goalie_stats.save_percentage","goalie_stats.goals_against_avg","goalie_stats.saves","goalie_stats.goals_allowed","goalie_stats.minutes","goalie_stats.games_started","goalie_stats.games_played","goalie_stats.avg_ga_per_game","goalie_stats.avg_sho_per_game","goalie_stats.avg_saves_per_game"
"86","Callaghan,Abbey","CALLAGHAN,ABBEY","Buffalo","BUF","16","10","13","0","13",0,0,1,4,0,0,0,0,0,.25,.06,.00,.000,.000,0,0,0,0,0,0,.000,3,0,0,.19,.00,.00,0,NA,954:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Caridi,Taylor","CARIDI,TAYLOR","Buffalo","BUF","19","9","14","0","14",0,0,9,24,6,2,2,0,0,1.26,.47,.32,.105,.105,1,0,1,0,0,1,.053,4,0,0,.21,.00,.00,0,NA,916:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Martin,Mairead","MARTIN,MAIREAD","Buffalo","BUF","10","0","15","0","15",0,0,5,8,0,0,0,0,0,.80,.50,.00,.000,.000,0,0,0,0,0,0,.000,1,0,0,.10,.00,.00,0,NA,197:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Zoccali,Carley","ZOCCALI,CARLEY","Buffalo","BUF","20","18","16","0","16",0,0,2,7,2,0,1,0,0,.35,.10,.10,.050,.000,0,0,0,0,0,0,.000,6,0,2,.30,.10,.00,0,NA,1599:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Scalisi,Tatyjana","SCALISI,TATYJANA","Buffalo","BUF","10","0","18","0","18",0,0,4,7,3,1,1,0,0,.70,.40,.30,.100,.100,0,0,0,0,0,0,.000,7,0,0,.70,.00,.00,0,NA,192:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Mandarano,Jennifer","MANDARANO,JENNIFER","Buffalo","BUF","19","2","19","0","19",0,0,1,1,2,0,1,0,0,.05,.05,.11,.053,.000,1,0,0,0,0,0,.000,1,0,0,.05,.00,.00,0,NA,688:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Callaghan,Hannah","CALLAGHAN,HANNAH","Buffalo","BUF","20","18","20","0","20",0,0,11,17,8,2,3,0,0,.85,.55,.40,.150,.100,0,0,0,1,1,1,.050,16,0,0,.80,.00,.00,0,NA,1593:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Kasahara,Candice","KASAHARA,CANDICE","Buffalo","BUF","2","0","21","0","21",0,0,0,2,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,2,0,0,1.00,.00,.00,0,NA,74:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Ford,Tess","FORD,TESS","Buffalo","BUF","20","20","22","0","22",0,0,3,10,3,1,1,0,0,.50,.15,.15,.050,.050,0,0,0,0,0,1,.050,3,0,0,.15,.00,.00,0,NA,1705:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Judasz,Andrea","JUDASZ,ANDREA","Buffalo","BUF","20","0","23","0","23",0,0,2,4,5,1,2,0,0,.20,.10,.25,.100,.050,0,0,0,0,2,0,.000,1,0,0,.05,.00,.00,0,NA,626:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Gilmore,Sydney","GILMORE,SYDNEY","Buffalo","BUF","4","0","24","0","24",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,89:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Evoniuk,Allyson","EVONIUK,ALLYSON","Buffalo","BUF","4","0","25","0","25",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,78:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Murphy,Erin","MURPHY,ERIN","Buffalo","BUF","0","0","27","0","27",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,00:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","TEAM","TEAM","Buffalo","BUF","20","0","TM","0","TM",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,57,0,0,2.85,.00,.00,0,NA,00:00,0,.00,.00,0,0,0,0,1,0.0,0.0,0,0,00:00,0,1,.00,.050,.00
